Day,CP1_Mild_Moderate,CP2_Severe,CP3_Extreme,State4_Retreatment
219,0.5633342407337406,0.07090987730225462,0.032201426773555065,0.3335544551904497
220,0.5624527275289226,0.07061236933547146,0.03202188880440111,0.3349130143312048
221,0.5615693232565929,0.07031758821675378,0.03184389834890934,0.336269190177744
222,0.5606840807078908,0.07002549697560571,0.031667440523555135,0.33762298179294836
223,0.5597970518931903,0.06973605920519259,0.03149250058030727,0.3389743883213098
224,0.5589082880534216,0.06944923905330848,0.03131906390563589,0.3403234089876341
225,0.5580178396712242,0.0691650012134918,0.031147116019522445,0.34167004309576154
226,0.5571257564819286,0.06888331091628817,0.030976642574472014,0.3430142900273111
227,0.5562320874843782,0.06860413392065635,0.030807629354527268,0.34435614924043817
228,0.5553368809515737,0.0683274365055261,0.030640062274284494,0.34569562026861567
229,0.5544401844411823,0.06805318546147426,0.03047392737791357,0.34703270271942993
230,0.5535420448058661,0.06778134808255912,0.030309210838178505,0.3483673962733963
231,0.5526425082034657,0.0675118921582803,0.03014589895546182,0.3496997006827922
232,0.5517416201070289,0.06724478596567166,0.0299839781567915,0.35102961577050795
233,0.5508394253146899,0.06697999826152604,0.029823434994870536,0.3523571414289135
234,0.5499359679593986,0.06671749827474728,0.02966425614711004,0.35368227761874405
235,0.5490312915185059,0.06645725569882864,0.029506428414664807,0.35500502436800063
236,0.5481254388232047,0.06619924068445503,0.029349938721472645,0.35632538177086764
237,0.5472184520678292,0.06594342383222718,0.029194774113296577,0.3576433499866471
238,0.5463103728190156,0.06568977618550524,0.029040921756770824,0.35895892923870837
239,0.5454012420247267,0.06543826922337048,0.02888836893844996,0.36027211981345275
240,0.5444911000231403,0.06518887485370255,0.028737103063861954,0.3615829220592952
241,0.5435799865514053,0.06494156540637057,0.028587111656564485,0.3628913363856598
242,0.542667940754268,0.06469631362653605,0.028438382357205434,0.3641973632619906
243,0.5417550011925699,0.06445309266806579,0.028290902922586875,0.36550100321677736
244,0.540841205851617,0.06421187608705357,0.028144661224733226,0.36680225683659623
245,0.5399265921494274,0.06397263783544678,0.02799964524996304,0.3681011247651629
246,0.5390111969448534,0.06373535225477898,0.027855843097965214,0.36939760770240243
247,0.5380950565455854,0.06349999407000467,0.027713242980879127,0.3706917064035308
248,0.5371782067160356,0.06326653838343493,0.0275718332223787,0.37198342167815085
249,0.5362606826851043,0.06303496066877277,0.027431602256761407,0.3732727543893617
250,0.5353425191538317,0.062805236765246,0.027292538628040625,0.3745597054528816
251,0.5344237503029372,0.06257734287183644,0.02715463098904321,0.3758442758361832
252,0.5335044098002445,0.06235125554160284,0.027017868100510937,0.37712646655764176
253,0.532584530807999,0.062126951676097504,0.02688223883020653,0.378406278685697
254,0.5316641459900763,0.06190440851987372,0.026747732152024285,0.3796837133380257
255,0.5307432875190845,0.061683603655082984,0.02661433714510518,0.3809587716807274
256,0.5298219870833598,0.06146451499616091,0.026482042992956527,0.38223145492752275
257,0.5289002758938616,0.06124712078459929,0.02635083898257639,0.3835017643389628
258,0.5279781846909636,0.061031399583803575,0.026220714503582546,0.3847697012216502
259,0.5270557437511469,0.060817330274035006,0.026091659047346307,0.3860352669274717
260,0.5261329828935914,0.06060489204743428,0.025963662206130955,0.38729846285284336
261,0.5252099314866736,0.06039406440312668,0.02583671367223498,0.38855929043796467
262,0.5242866184543664,0.06018482714240758,0.02571080323714025,0.3898177511660857
263,0.5233630722825466,0.05997716036400489,0.025585920790665028,0.3910738465627834
264,0.5224393210252078,0.05977104445942033,0.02546205632012157,0.39232757819525027
265,0.5215153923105836,0.05956646010834537,0.025339199909479096,0.3935789476715919
266,0.52059131334718,0.05936338827415181,0.025217341738531313,0.3948279566401368
267,0.5196671109297213,0.059161810199456245,0.02509647208206905,0.3960746067887534
268,0.5187428114450048,0.05896170740175657,0.02497658130905792,0.39731889984418073
269,0.5178184408776753,0.05876306166913797,0.024857659881820784,0.39856083757136596
270,0.5168940248159102,0.05856585505605109,0.02473969835522537,0.39980042177281333
271,0.5159695884570241,0.05837006987915643,0.024622687375877028,0.40103765428794247
272,0.5150451566129912,0.058175688713237306,0.02450661768131616,0.40227253699245535
273,0.5141207537158865,0.057982694387178506,0.024391480099221232,0.4035050717977138
274,0.5131964038232478,0.057791069980011246,0.02427726554661625,0.40473526065012466
275,0.51227213062336,0.05760079881702048,0.02416396502908397,0.40596310553053555
276,0.5113479574404617,0.05741186446591645,0.02405156963998357,0.40718860845363825
277,0.5104239072398761,0.05722425073306797,0.023940070559673985,0.40841177146738183
278,0.5095000026330685,0.05703794165979639,0.023829459054741958,0.4096325966523932
279,0.5085762658826278,0.05685292151872935,0.02371972647723529,0.4108510861214074
280,0.5076527189071783,0.0566691748102142,0.0236108642639013,0.41206724201870615
281,0.5067293832862181,0.05648668625878837,0.023502863935430537,0.41328106651956303
282,0.5058062802648885,0.05630544080970737,0.0233957170957052,0.414492561829699
283,0.504883430758674,0.05612542362552869,0.023289415431052993,0.41570173018474427
284,0.5039608553580336,0.055946620082750795,0.023183950709506223,0.41690857384970936
285,0.503038574332966,0.055769015768505945,0.02307931478006561,0.41811309511846245
286,0.5021166076375083,0.05559259647730685,0.02297549957196963,0.41931529631321524
287,0.501194974914169,0.055417348207845274,0.022872497093968786,0.42051517978401703
288,0.5002736954982979,0.05524325715984239,0.02277029943360493,0.4217127479082547
289,0.49935278842239345,0.05507030973094992,0.022668898756496022,0.4229080030901605
290,0.49843227242034494,0.05489849251370092,0.02256828730562555,0.4241009477603286
291,0.49751216593161796,0.05472779229250935,0.022468457400637395,0.4252915843752353
292,0.49659248710537535,0.05455819604071849,0.022369401437135696,0.42647991541677044
293,0.4956732538045424,0.054389690917695674,0.022271111885989736,0.4276659433917723
294,0.49475448360980995,0.054222264265975255,0.02217358129264412,0.4288496708315706
295,0.4938361938235838,0.05405590360844568,0.02207680227643358,0.430031100291537
296,0.49291840147387356,0.053890596645582906,0.02198076752990343,0.43121023435064015
297,0.4920011233181288,0.05372633125272741,0.02188546981813464,0.4323870756110092
298,0.49108437584701786,0.05356309547740498,0.02179090197807409,0.43356162669750303
299,0.49016817528815465,0.05340087753669114,0.021697056917869956,0.43473389025728426
300,0.48925253760976933,0.05323966581461612,0.0216039276162118,0.4359038689594028
301,0.4883374785243289,0.05307944885961319,0.021511507121676085,0.43707156549438175
302,0.48742301349210504,0.05292021538200634,0.02141978855207631,0.4382369825738123
303,0.4865091577246903,0.052761954251538394,0.021328765093818425,0.43940012292995295
304,0.4855959261884652,0.052604654494939694,0.02123843000126086,0.4405609893153342
305,0.48468333360801463,0.052448305293533885,0.02114877659607985,0.44171958450237164
306,0.48377139446949685,0.052292895980883054,0.021059798266639406,0.44287591128298065
307,0.4828601230239635,0.05213841604046994,0.020971488467366423,0.4440299724682001
308,0.48194953329063156,0.05198485510341715,0.02088384071813049,0.44518177088782074
309,0.48103963906011127,0.051832202946242814,0.020796848603628643,0.44633130939001725
310,0.4801304538975853,0.05168044948865189,0.020710505772775126,0.44747859084098773
311,0.47922199114594394,0.051529584791362326,0.02062480593809565,0.44862361812459806
312,0.4783142639288764,0.05137959905396625,0.020539742875126846,0.4497663941420305
313,0.47740728515391684,0.05123048261282495,0.020455310421820246,0.45090692181143793
314,0.4765010675154482,0.05108222593899694,0.020371502477951237,0.4520452040676037
315,0.4755956234976623,0.0509348196361993,0.02028831300453252,0.4531812438616058
316,0.4746909653774801,0.050788254438801854,0.020205736023232678,0.45431504416048535
317,0.47378710522742795,0.050642521209851396,0.020123765615799084,0.4554466079469216
318,0.4728840549184746,0.05049761093912953,0.02004239592348572,0.4565759382189102
319,0.4719818261228285,0.0503535147412394,0.019961621146485795,0.4577030379894463
320,0.47108043031669466,0.05021022385372364,0.01988143554336857,0.4588279102862131
321,0.47017987878299217,0.0500677296352119,0.019801833430521262,0.4599505581512747
322,0.46928018261403476,0.0499260235635977,0.0197228091815954,0.4610709846407721
323,0.46838135271417297,0.04978509723424364,0.01964435722695772,0.4621891928246256
324,0.467483399802398,0.0496449423582158,0.019566472053145625,0.4633051857862405
325,0.46658633441491104,0.04950555076054524,0.01948914820232732,0.46441896662221627
326,0.4656901669076539,0.049366914378517396,0.019412380271766234,0.46553053844206255
327,0.464794907458806,0.049229025259988034,0.019336162913290263,0.4666399043679158
328,0.46390056607124536,0.04909187556172612,0.01926049083276506,0.46774706753426354
329,0.46300715257497593,0.04895545754778265,0.019185358789572147,0.46885203108766915
330,0.46211467662951894,0.04881976358788495,0.019110761596091274,0.46995479818650493
331,0.4612231477262723,0.048684786155856814,0.01903669411718723,0.4710553720006837
332,0.46033257519083726,0.04855051782806227,0.018963151269700808,0.47215375571139967
333,0.45944296818531083,0.048416951281875835,0.018890128021944622,0.47324995251086877
334,0.4585543357105469,0.04828407929417397,0.018817619393202614,0.4743439656020766
335,0.4576666866083865,0.048151894739853304,0.01874562045323445,0.4754357981985257
336,0.45678002956385594,0.04802039059036943,0.018674126321783665,0.476525453523991
337,0.4558943731073338,0.04788955991230032,0.018603132168090505,0.47761293481227546
338,0.4550097256166892,0.04775939586593172,0.0185326332104087,0.47869824530697036
339,0.4541260953193889,0.04762989170386419,0.01846262471552649,0.4797813882612203
340,0.4532434902945753,0.047501040769642656,0.0183931019982919,0.48086236693749024
341,0.4523619184751158,0.04737283649640726,0.018324060421142072,0.4819411846073348
342,0.45148138764962353,0.04724527240556477,0.018255495393636845,0.4830178445511748
343,0.4506019054644498,0.047118342105481194,0.018187402371996248,0.48409235005807283
344,0.44972347942564844,0.04699203929019532,0.018119776858642193,0.485164704425514
345,0.44884611690091397,0.04686635773815061,0.018052614401744133,0.4862349109591913
346,0.4479698251214917,0.04674129131094899,0.017985910594768825,0.4873029729727905
347,0.4470946111840618,0.04661683395212231,0.01791966107603399,0.4883688937877819
348,0.4462204820525974,0.046492979685924134,0.0178538615282659,0.48943267673321267
349,0.4453474445601959,0.04636972261613957,0.01778850767816117,0.49049432514550334
350,0.4444755054108874,0.04624705692491399,0.017723595295952133,0.49155384236824656
351,0.4436046711814143,0.046124976871599846,0.0176591201949761,0.4926112317520097
352,0.4427349483229901,0.04600347679162119,0.01759507823124888,0.4936664966541399
353,0.4418663431630305,0.04588255109535627,0.01753146530304169,0.4947196404385714
354,0.44099886190686416,0.045762194267037364,0.017468277350462073,0.49577066647563645
355,0.4401325106394158,0.045642400863666895,0.017405510355038543,0.4968195781418789
356,0.4392672953268697,0.04552316551395147,0.01734316033930909,0.4978663788198697
357,0.4384032218183085,0.04540448291725178,0.01728122336641317,0.49891107189802664
358,0.4375402958473277,0.04528634784254875,0.017219695539687694,0.49995366077043585
359,0.43667852303363297,0.04516875512742601,0.017158573002266423,0.5009941488366746
360,0.43581790888460953,0.04505169967706761,0.017097851936683346,0.5020325395016395
